ticker,exchange_symbol,company,sector,industry,market,currency,financial_currency,price_major,shares_outstanding,market_cap_local,market_cap_usd,ttm_revenue,ttm_ebitda,ttm_fcf,ttm_fcf_usd,ttm_source,normalized_fcf_margin,normalized_margin_observations,forward_growth,revenue_cagr,latest_yoy_growth,forward_revenue,forward_fcf,expected_fcf,expected_fcf_usd,total_debt_usd,cash_usd,enterprise_value_usd,enterprise_value_calculated_usd,enterprise_value_provider_usd,enterprise_value_source,fcf_yield,revenue_trend,ebitda_trend,fcf_per_share_trend,z_revenue,z_ebitda,z_fcf_per_share,growth_score,fcf_yield_rank,growth_rank,raw_weight,target_weight,annual_periods,latest_annual_period_end,eligible,exclusion_reasons,data_quality_flags
EBO.AX,EBO,EBOS Group Limited,Healthcare,Medical Distribution,AU,AUD,AUD,16.3,206979840,3373771264,2405540938,1.348668416e+10,466332992,137692256,98176293.75,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.01020949659,1,0.1400738706,0.07202309465,0.2421500346,1.537581621e+10,156979343.3,147335799.6,105052260.5,1644386280,207386005.2,3806385756,3806385756,3547363330,calculated,0.02759895271,0.05626842165,0.02893451685,,-0.3175282432,-0.3314330963,,-0.3244806698,190,175,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
EBR.AX,EBR,"EBR Systems, Inc.",Healthcare,Medical Devices,AU,AUD,USD,0.245,753355590,184572128,131602226.5,6446296,-54679311,-74472000,-74472000,revenue=quarterly_sum|ebitda=quarterly_sum|fcf=quarterly_sum,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2025-12-31,false,ttm_ebitda_not_positive,reporting_currency_differs:USD_vs_AUD|annual_history_below_preferred:3
ECH.AX,ECH,Echelon Resources Limited,Energy,Oil & Gas E&P,AU,AUD,AUD,0.36,227369000,81852840,58362094.55,63358000,46822000,-3252250,-2318894.763,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,-0.05133132359,1,-0.15,-0.07937871556,-0.3793701335,53854300,-2764412.5,-3008331.25,,,,,,,,,,,,,,,,,,,,4,2026-06-30,false,expected_fcf_not_positive,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|growth_clamped_low
ECL.AX,ECL,Excelsior Capital Limited,Industrials,Electrical Equipment & Parts,AU,AUD,AUD,0.95,28994469,27544744,19639745.59,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:19639746,
ECS.AX,ECS,ECS Botanics Holdings Ltd,Healthcare,Drug Manufacturers - Specialty & Generic,AU,AUD,AUD,0.006,1601049567,9606298,6849410.139,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:6849410,
ECT.AX,ECT,Environmental Clean Technologies Limited,Industrials,Pollution & Treatment Controls,AU,AUD,AUD,0.115,448549039,51583140,36779421.39,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:36779421,
EDE.AX,EDE,Eden Innovations Ltd,Industrials,Specialty Industrial Machinery,AU,AUD,AUD,0.062,631879696,39176540,27933361.04,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:27933361,
EDU.AX,EDU,EDU Holdings Limited,Consumer Defensive,Education & Training Services,AU,AUD,AUD,1.12,125616053,140689984,100313711.2,100583000,27615000,23948000,17075222.32,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.2380919241,1,0.3,0.6567128064,0.9533428165,130757900,31132400,27540200,19636505.67,10588948,13161496.94,113779664.4,113779664.4,93766825.07,calculated,0.1725836138,0.521730295,1.032851383,,1.938224623,2.48811062,,2.213167621,12,7,40.46808574,0.03,4,2025-12-31,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|growth_clamped_high|preferred_stock_assumed_zero
EDV.AX,EDV,Endeavour Group Limited,Consumer Defensive,Beverages - Wineries & Distilleries,AU,AUD,AUD,3.12,1795725673,5602663936,3994769178,1.221199974e+10,1072000000,391249984,278966112.4,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.03203815855,1,0.01057864865,0.009116678478,0.01277160391,1.23411862e+10,395388880.1,393319432.1,280441654.6,4230302907,235294110.8,1.054877968e+10,1.054877968e+10,7987467723,calculated,0.02658522247,0.006049976271,-0.1169630905,,-0.5609002757,-0.741192804,,-0.6510465398,196,228,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
EE1.AX,EE1,Earths Energy Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.005,750324547,3751622,2674953.22,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:2674953,
EF2.AX,EF2,ENERGYFUEL CDI 1:1 [EF2],Energy,Uranium,AU,AUD,USD,17.21,264773572,4556752896,3249021578,105758000,-88643000,-120425000,-120425000,revenue=quarterly_sum|ebitda=quarterly_sum|fcf=quarterly_sum,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2025-12-31,false,ttm_ebitda_not_positive,reporting_currency_differs:USD_vs_AUD
EFE.AX,EFE,Eastern Resources Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.028,129660135,3630484,2588580.317,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:2588580,
EFR.AX,EFR,Everflow Resources Limited,Basic Materials,Gold,AU,AUD,AUD,0.006,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,market_cap_unavailable,
EG1.AX,EG1,Evergold Minerals Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.028,436845357,12231670,8721333.079,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:8721333,
EGA.AX,EGA,Eastern Gas Corporation Limited,Energy,Oil & Gas E&P,AU,AUD,AUD,0.16,90000000,14400000,10267379.38,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:10267379,
EGG.AX,EGG,Enero Group Limited,Communication Services,Advertising Agencies,AU,AUD,AUD,0.24,90735121,21776428,15526864.43,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:15526864,
EGH.AX,EGH,Eureka Group Holdings Limited,Real Estate,Real Estate Services,AU,AUD,AUD,0.625,543901797,339938624,242380473.5,56833000,15538000,7667000,5466666.507,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.134904017,1,0.1907008139,0.1589936036,0.2382616292,67671099.35,9129103.14,8398051.57,5987915.383,97419605,1787522.229,519284565.2,519284565.2,286739545.3,calculated,0.01153108678,0.145489889,0.001627114284,,0.1148628767,-0.4081271113,,-0.1466321173,242,136,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
EGL.AX,EGL,The Environmental Group Limited,Industrials,Pollution & Treatment Controls,AU,AUD,AUD,0.08,380497795,30439822,21703972.27,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:21703972,
EGR.AX,EGR,EcoGraf Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.3,461551214,138465360,98727526.53,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-06-30,false,insufficient_annual_history:0,
EGY.AX,EGY,Energy Technologies Limited,Industrials,Electrical Equipment & Parts,AU,AUD,AUD,0.021,624699059,13118680,9353782.258,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:9353782,
EHL.AX,EHL,Emeco Holdings Limited,Industrials,Rental & Leasing Services,AU,AUD,AUD,1.1,518374757,570212224,406568418.8,797235968,259778000,33307876,23748930.5,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.04177919379,1,-0.01557178193,-0.03230424586,0.009526913978,784821583.4,32789213.02,33048544.51,23564023.92,179987873.5,89399640.88,1062073569,1062073569,494602435.5,calculated,0.02218680947,-0.03463141459,0.07300014244,,-0.7580531883,-0.2076728907,,-0.4828630395,209,214,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
EIQ.AX,EIQ,Echo IQ Limited,Healthcare,Health Information Services,AU,AUD,AUD,0.54,740874779,400072384,285256593.5,92000,-18580000,-3955125,-2820053.394,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2026-06-30,false,ttm_ebitda_not_positive,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
EL8.AX,EL8,Elevate Uranium Ltd,Energy,Uranium,AU,AUD,AUD,0.24,471580671,113179360,80698293.54,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-06-30,false,insufficient_annual_history:0,
ELD.AX,ELD,Elders Limited,Consumer Defensive,Farm Products,AU,AUD,AUD,6.29,215398820,1354858496,966030985,3628041984,171090000,82362496,58725485.63,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.02270163806,1,-0.006214610154,-0.02467142128,0.02147060653,3605495117,81850645.2,82106570.6,58543007.63,423624230.1,33320498.14,1359875537,1359875537,1606413004,calculated,0.04305026897,-0.02871643284,-0.1795427534,,-0.729387603,-0.9169504799,,-0.8231690415,140,242,,,4,2025-09-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
ELK.AX,ELK,Elk Range Mining Limited,Basic Materials,Gold,AU,AUD,USD,0.17,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,market_cap_unavailable,
ELS.AX,ELS,Elsight Limited,Technology,Communication Equipment,AU,AUD,USD,4.51,222596462,1003910080,715800392.6,41371384,6222085,11079942,11079942,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.2678165662,1,0.3,2.025508542,10.23819056,53782799.2,14403924.6,12741933.3,12741933.3,206259,59040914,707933827.6,707933827.6,669671019.3,calculated,0.01799876316,0.9769737434,0.8053140218,,3,1.849062149,,2.424531075,223,5,,,4,2025-12-31,true,,reporting_currency_differs:USD_vs_AUD|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|growth_clamped_high|preferred_stock_assumed_zero
ELT.AX,ELT,Elementos Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.355,438306375,155598752,110943848.5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-06-30,false,insufficient_annual_history:0,
ELV.AX,ELV,Elevra Lithium Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,USD,6.72,193020849,1297100032,924848480.7,201871008,115360000,-56179752,-56179752,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,-0.3068233641,4,0.3,,0.3907086115,262432310.4,-80520364.32,-68350058.16,,,,,,,,,,,,,,,,,,,,4,2026-06-30,false,expected_fcf_not_positive,reporting_currency_differs:USD_vs_AUD|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|growth_from_yoy_only|growth_clamped_high
EM2.AX,EM2,Eagle Mountain Mining Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.007,1538759590,10771317,7680083.198,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:7680083,
EM3.AX,EM3,EMC Gold Corporation,Basic Materials,Gold,AU,AUD,AUD,0.135,408336744,55125460,39305139.67,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:39305140,
EMA.AX,EMA,Eminence Minerals Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.043,155628951,6692045,4771511.447,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:4771511,
EMB.AX,EMB,Embelton Limited,Industrials,Building Products & Equipment,AU,AUD,AUD,8.5,2157857,18341784,13077920.47,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:13077920,
EMC.AX,EMC,Everest Metals Corporation Ltd,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.105,269707017,28319234,20191966.61,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:20191967,
EMD.AX,EMD,Emyria Limited,Healthcare,Health Information Services,AU,AUD,AUD,0.052,806561029,41941176,29904580.94,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:29904581,
EME.AX,EME,Energy Metals Limited,Energy,Uranium,AU,AUD,AUD,0.08,209683312,16774665,11960545.11,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:11960545,
EMH.AX,EMH,European Metals Holdings Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.24,237818705,57076488,40696246.94,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:40696247,
EML.AX,EML,EML Payments Limited,Technology,Software - Infrastructure,AU,AUD,AUD,0.235,389474299,91526464,65259508.97,207368000,-2927000,-51698876,-36861942.6,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2026-06-30,false,ttm_ebitda_not_positive,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
EMN.AX,EMN,Euro Manganese Inc.,Basic Materials,Other Industrial Metals & Mining,AU,AUD,CAD,0.08,142954504,11436359,8154266.429,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:8154266,
EMP.AX,EMP,Emperor Energy Limited,Energy,Oil & Gas E&P,AU,AUD,AUD,0.093,1011268585,94047984,67057384.14,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-06-30,false,insufficient_annual_history:0,
EMR.AX,EMR,Emerald Resources NL,Basic Materials,Gold,AU,AUD,AUD,6.76,662682471,4479733760,3194105974,612464000,396862016,262975008,187504456.6,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.4293721884,1,0.3,0.2644632374,0.3981747806,796203200,341867510.4,302421259.2,215630125,22733689.18,309197138.9,2910846803,2910846803,2901656694,calculated,0.07407814277,0.2303798782,0.3243648989,,0.526262494,0.4982958435,,0.5122791688,75,52,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|growth_clamped_high|preferred_stock_assumed_zero
EMU.AX,EMU,Emu NL,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.016,405497648,6487963,4625998.439,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:4625998,
EMV.AX,EMV,EMVision Medical Devices Ltd,Healthcare,Medical Devices,AU,AUD,AUD,1.725,92955561,160348336,114330361,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-06-30,false,insufficient_annual_history:0,
ENP.AX,ENP,Entropy Neurodynamics Limited,Healthcare,Biotechnology,AU,AUD,AUD,0.041,1633593749,66977344,47755680.6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:47755681,
ENR.AX,ENR,Encounter Resources Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.235,560224708,131652808,93870092.09,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2024-06-30,false,insufficient_annual_history:0,stale_statements:807d
ENT.AX,ENT,Enterprise Metals Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.003,1667428365,5002285,3566691.518,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:3566692,
ENV.AX,ENV,Enova Mining Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.002,1933256082,3866512,2756871.221,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:2756871,
EOL.AX,EOL,Energy One Limited,Technology,Software - Application,AU,AUD,AUD,15.37,31747135,487953472,347916903.9,69564000,13460000,10917500,7784313.498,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.156941809,1,0.150462068,0.1586299014,0.1382103179,80030743.3,12560169.63,11738834.81,8369935.452,4325846.576,2143315.445,400204959.4,400204959.4,347322468.3,calculated,0.02091412226,0.1466720565,0.216503095,,0.1205919771,0.1953613261,,0.1579766516,213,91,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
EOS.AX,EOS,Electro Optic Systems Holdings Limited,Industrials,Aerospace & Defense,AU,AUD,AUD,9.23,221702162,2046310784,1459045080,253170000,-19555000,180603504,128772548.1,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2025-12-31,false,ttm_ebitda_not_positive,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
EPI.AX,EPI,Epiminder Limited,Healthcare,Medical Devices,AU,AUD,AUD,0.28,216671652,60668060,43257082.52,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:43257083,
EPM.AX,EPM,Eclipse Metals Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.015,3291802360,49377036,35206441.75,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:35206442,
EPN.AX,EPN,Epsilon Healthcare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,AU,AUD,AUD,0.025,389104011,9727600,6935899.976,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:6935900,
EPX.AX,EPX,EPX Limited,Technology,Software - Infrastructure,AU,AUD,AUD,0.17,86476328,14700976,10481979.02,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:10481979,
EPY.AX,EPY,Earlypay Limited,Financial Services,Credit Services,AU,,AUD,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,excluded_sector:Financial Services,
EQR.AX,EQR,EQ Resources Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.43,5166646743,2221658112,1584069909,75445432,-2930683,-14408745,-10273614.67,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-06-30,false,ttm_ebitda_not_positive,stale_statements:807d|annual_history_below_preferred:3|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
EQT.AX,EQT,EQT Holdings Limited,Financial Services,Asset Management,AU,,AUD,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,excluded_sector:Financial Services,
EQU.AX,EQU,Equus Energy Limited,Utilities,Utilities - Regulated Gas,AU,AUD,AUD,0.375,204643730,76741400,54717574.16,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-06-30,false,insufficient_annual_history:0,
EQX.AX,EQX,Equatorial Resources Limited,Basic Materials,Steel,AU,AUD,AUD,0.14,131445353,18402350,13121104.79,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:13121105,
ERA.AX,ERA,Energy Resources of Australia Ltd,Energy,Uranium,AU,AUD,AUD,0.002,4.05396241e+11,810792512,578105161,52372000,-97556000,87734000,62555434.89,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2025-12-31,false,ttm_ebitda_not_positive,annual_history_below_preferred:3|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|capex_reported_positive
ERD.AX,ERD,EROAD Limited,Technology,Software - Infrastructure,AU,AUD,NZD,0.79,188087793,148589360,105946064.6,195200000,25700000,32837500,18906898.94,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.1682248975,1,0.04062967537,0.06159991766,0.009174311927,203130912.6,34171676.96,33504588.48,19290989.52,18482267.4,5815292.859,217818480.7,217818480.7,121774484.9,calculated,0.0885645215,0.05821489483,-0.7189808917,,-0.3080951131,-2.431985702,,-1.370040408,51,265,,,4,2026-03-31,true,,reporting_currency_differs:NZD_vs_AUD|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
ERE.AX,ERE,European Resources Limited,Basic Materials,Other Precious Metals & Mining,AU,AUD,AUD,0.018,699914861,12598467,8982863.909,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:8982864,
ERG.AX,ERG,Eneco Refresh Limited,Consumer Defensive,Beverages - Non-Alcoholic,AU,AUD,AUD,0.015,272358347,4085375,2912923.266,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:2912923,
ERL.AX,ERL,Empire Resources Limited,Basic Materials,Other Precious Metals & Mining,AU,AUD,AUD,0.009,2087141555,18784272,13393419.93,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:13393420,
ESK.AX,ESK,Etherstack plc,Technology,Software - Application,AU,AUD,USD,0.505,141839695,71629048,51072403.5,12510000,-705000,-3442875,-3442875,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2025-12-31,false,ttm_ebitda_not_positive,reporting_currency_differs:USD_vs_AUD|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
ESR.AX,ESR,Estrella Resources Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.028,2246577690,62904176,44851461.08,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:44851461,
ETM.AX,ETM,Energy Transition Minerals Ltd,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.044,2200500556,96822024,69035309.21,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-12-31,false,insufficient_annual_history:0,
EUR.AX,EUR,European Lithium Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.34,1729424835,588004480,419254518.9,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,2025-06-30,false,insufficient_annual_history:1,
EV1.AX,EV1,Evolution Energy Minerals Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.011,816728062,8984009,6405710.33,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:6405710,
EV8.AX,EV8,Everlast Minerals Ltd,Energy,Oil & Gas E&P,AU,AUD,AUD,0.4,131315004,52526004,37451695.16,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:37451695,
EVE.AX,EVE,EVE Health Group Limited,Consumer Defensive,Packaged Foods,AU,AUD,AUD,0.017,352326592,5989552,4270625.187,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:4270625,
EVG.AX,EVG,Evion Group NL,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.016,871747061,13947954,9945064.95,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:9945065,
EVN.AX,EVN,Evolution Mining Limited,Basic Materials,Gold,AU,AUD,AUD,13.13,2044548397,2.684491981e+10,1.914076223e+10,5558773760,3135537920,1164743040,830476296.6,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.20953237,1,0.3,0.2649283307,0.4453861691,7226405888,1514165952,1339454496,955047741.1,1439624913,287560062.9,2.324626442e+10,2.324626442e+10,1.908326344e+10,calculated,0.04108392315,0.2427986827,0.2305736944,,0.5864473455,0.23487921,,0.4106632778,148,65,,,3,2025-06-30,true,,annual_history_below_preferred:3|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|growth_clamped_high|preferred_stock_assumed_zero
EVO.AX,EVO,Embark Early Education Limited,Consumer Defensive,Education & Training Services,AU,AUD,AUD,0.42,203661284,85537736,60989471.3,102745000,18830000,11583500,8259179.794,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.1127402793,1,0.269470931,0.2050185031,0.3661495729,130431790.8,14704916.53,13144208.26,9371984.229,102259019.3,17063404.79,234243321.8,234243321.8,145096015.7,calculated,0.04000961119,0.1967344542,0.1838495399,,0.3632077607,0.1036524116,,0.2334300861,154,83,,,4,2025-12-31,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
EVT.AX,EVT,EVT Limited,Communication Services,Entertainment,AU,AUD,AUD,13.39,162919060,2181486336,1555426932,1311422976,208608000,95909128,68384402.99,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.07313363404,1,0.1089370414,0.1779815609,0.005370262121,1454285515,106357184.6,101133156.3,72109200.26,938038475.3,54669517.12,3116416548,3116416548,2496504261,calculated,0.02313849871,0.1347567891,-0.02478943118,,0.06284740106,-0.4823191159,,-0.2097358574,204,153,,,4,2025-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
